Edad,Genero,Altura,Peso
50,Mujer,158,80
50,Mujer,160,90
50,Mujer,163,64
50,Mujer,163,72
50,Mujer,169,73
50,Hombre,162,60
50,Hombre,169,69
50,Hombre,170,68
50,Hombre,172,70
50,Hombre,177,85
50,Mujer,150,92
50,Mujer,155,85
50,Mujer,156,54
50,Mujer,157,78
50,Mujer,160,77
50,Mujer,161,81
50,Mujer,165,89
50,Mujer,169,85
50,Mujer,170,70
50,Mujer,180,112
50,Hombre,156,80
50,Hombre,160,67
50,Hombre,167,69
50,Hombre,168,74
50,Hombre,170,94
50,Hombre,172,75
50,Hombre,175,69
50,Hombre,192,87
50,Mujer,146,40
50,Mujer,152,77
50,Mujer,155,84
50,Mujer,158,63
50,Mujer,158,65
50,Mujer,161,79
50,Mujer,162,101
50,Mujer,165,65
50,Mujer,165,80
50,Mujer,166,53
50,Mujer,168,65
50,Hombre,162,66
50,Hombre,174,80
50,Mujer,150,61
50,Mujer,152,50
50,Mujer,155,61
50,Mujer,156,70
50,Mujer,158,50
50,Mujer,160,51
50,Mujer,160,58
50,Mujer,160,78
50,Mujer,163,76
50,Mujer,164,78
50,Mujer,165,70
50,Mujer,168,64
50,Mujer,168,67
50,Mujer,168,69
50,Mujer,169,81
50,Hombre,160,55
50,Hombre,167,94
50,Hombre,168,69
50,Hombre,170,74
50,Mujer,146,54
50,Mujer,156,65
50,Mujer,160,58
50,Mujer,160,65
50,Mujer,162,75
50,Mujer,165,77
50,Mujer,171,70
50,Mujer,173,107
50,Mujer,174,66
50,Hombre,150,80
50,Hombre,165,90
50,Hombre,175,72
50,Mujer,153,110
50,Mujer,155,76
50,Mujer,162,59
50,Mujer,163,62
50,Mujer,164,80
50,Mujer,164,82
50,Mujer,165,60
50,Mujer,165,60
50,Mujer,165,66
50,Mujer,165,80
50,Mujer,166,82
50,Mujer,168,138
50,Hombre,168,70
50,Hombre,170,68
50,Hombre,170,88
50,Hombre,174,74
50,Hombre,175,78
50,Mujer,149,73
50,Mujer,158,59
50,Mujer,160,72
50,Mujer,160,86
50,Mujer,165,84
50,Mujer,165,95
50,Mujer,167,70
50,Mujer,168,69
50,Mujer,168,71
50,Mujer,176,79
50,Mujer,180,126
50,Hombre,163,70
50,Hombre,166,111
50,Hombre,173,84
50,Hombre,174,78
50,Hombre,175,79
50,Hombre,179,93
50,Mujer,150,57
50,Mujer,154,65
50,Mujer,157,47
50,Mujer,159,75
50,Mujer,160,55
50,Mujer,160,65
50,Mujer,160,99
50,Mujer,164,57
50,Mujer,165,65
50,Mujer,166,61
50,Mujer,169,84
50,Mujer,172,74
50,Hombre,182,67
50,Mujer,155,79
50,Mujer,160,58
50,Mujer,160,60
50,Mujer,162,74
50,Mujer,164,65
50,Mujer,166,90
50,Mujer,170,70
50,Mujer,178,75
50,Hombre,174,69
50,Hombre,178,80
50,Mujer,150,62
50,Mujer,150,84
50,Mujer,153,67
50,Mujer,155,103
50,Mujer,156,62
50,Mujer,157,54
50,Mujer,158,68
50,Mujer,159,65
50,Mujer,159,82
50,Mujer,161,69
50,Mujer,163,52
50,Mujer,163,71
50,Mujer,165,68
50,Mujer,165,85
50,Mujer,168,76
50,Mujer,169,92
50,Hombre,165,68
50,Hombre,167,86
50,Hombre,170,89
50,Hombre,172,57
50,Hombre,176,88
50,Mujer,155,85
50,Mujer,158,78
50,Mujer,159,51
50,Mujer,160,75
50,Mujer,160,80
50,Mujer,162,58
50,Mujer,162,64
50,Mujer,163,60
50,Mujer,164,70
50,Mujer,165,63
50,Mujer,165,65
50,Mujer,176,85
50,Hombre,170,96
50,Hombre,173,69
50,Mujer,158,69
50,Mujer,158,70
50,Mujer,161,100
50,Mujer,162,82
50,Hombre,165,71
50,Hombre,167,65
50,Hombre,169,81
50,Hombre,171,69
50,Hombre,177,70
50,Mujer,154,55
50,Mujer,155,59
50,Mujer,155,75
50,Mujer,156,58
50,Mujer,158,66
50,Mujer,160,57
50,Mujer,161,70
50,Mujer,163,82
50,Mujer,164,65
50,Mujer,164,76
50,Mujer,165,56
50,Mujer,168,62
50,Mujer,168,65
50,Mujer,168,68
50,Hombre,163,74
50,Hombre,163,75
50,Hombre,165,67
50,Hombre,172,91
50,Hombre,176,89
50,Mujer,148,92
50,Mujer,156,64
50,Mujer,161,73
50,Mujer,162,66
50,Mujer,166,71
50,Mujer,168,68
50,Mujer,169,138
50,Mujer,170,97
50,Hombre,160,81
50,Hombre,167,80
50,Hombre,170,72
50,Hombre,178,70
50,Mujer,156,64
50,Mujer,157,83
50,Mujer,160,60
50,Mujer,164,70
50,Mujer,166,67
50,Mujer,167,73
50,Mujer,168,61
50,Hombre,166,91
50,Hombre,169,70
50,Hombre,170,90
50,Hombre,176,65
50,Mujer,154,81
50,Mujer,164,65
50,Mujer,166,66
50,Hombre,158,54
50,Hombre,165,65
50,Hombre,170,78
50,Hombre,170,80
50,Hombre,172,74
50,Hombre,172,75
50,Mujer,151,61
50,Mujer,159,57
50,Mujer,165,73
50,Mujer,167,69
50,Mujer,169,87
50,Hombre,140,90
50,Hombre,162,51
50,Mujer,156,62
50,Mujer,156,85
50,Mujer,158,78
50,Mujer,160,71
50,Mujer,160,72
50,Mujer,162,108
50,Mujer,164,70
50,Mujer,164,72
50,Mujer,165,63
50,Mujer,169,68
50,Hombre,158,54
50,Hombre,158,64
50,Hombre,164,89
50,Hombre,171,84
50,Mujer,151,63
50,Mujer,152,57
50,Mujer,152,82.5
50,Mujer,157,73
50,Mujer,160,60
50,Mujer,160,65
50,Mujer,164,64
50,Mujer,164,68
50,Mujer,164,113
50,Mujer,165,67
50,Mujer,170,81
50,Mujer,172,67
50,Hombre,160,60
50,Hombre,169,87
50,Mujer,150,56
50,Mujer,151,80
50,Mujer,152,61
50,Mujer,153,90
50,Mujer,154,62
50,Mujer,158,54
50,Mujer,158,68
50,Mujer,158,72
50,Mujer,158,83
50,Mujer,162,69
50,Mujer,163,68
50,Mujer,163,78
50,Mujer,165,80
50,Mujer,166,55
50,Mujer,168,70
50,Mujer,178,85
50,Hombre,164,68
50,Hombre,165,57
50,Hombre,170,87
50,Hombre,172,75
50,Hombre,174,86
50,Hombre,177,94
50,Hombre,180,104
50,Mujer,155,60
50,Mujer,156,62
50,Mujer,158,80
50,Mujer,159,66
50,Mujer,162,74
50,Mujer,162,92
50,Mujer,164,72
50,Mujer,166,70
50,Mujer,167,88
50,Hombre,164,60
50,Mujer,153,74
50,Mujer,156,55
50,Mujer,158,43
50,Mujer,159,122
50,Mujer,163,65
50,Mujer,164,75
50,Mujer,165,60
50,Mujer,167,66
50,Hombre,158,60
50,Hombre,172,88
50,Hombre,175,75
50,Hombre,176,85
50,Mujer,152,72
50,Mujer,154,68
50,Mujer,164,90
50,Mujer,169,67
50,Mujer,169,67
50,Hombre,150,52
50,Hombre,157,63
50,Hombre,162,70
50,Hombre,165,70
50,Hombre,168,80
50,Hombre,170,79
50,Hombre,172,66
50,Mujer,150,70
50,Mujer,150,81
50,Mujer,155,64
50,Mujer,155,79
50,Mujer,157,47
50,Mujer,157,76
50,Mujer,158,88
50,Mujer,163,71
50,Mujer,166,65
50,Mujer,167,75
50,Mujer,167,110
50,Mujer,168,74
50,Mujer,169,80
50,Mujer,170,95
50,Hombre,167,69
50,Hombre,169,61
50,Hombre,175,72
50,Mujer,150,70
50,Mujer,152,58
50,Mujer,152,60
50,Mujer,153,81
50,Mujer,158,70
50,Mujer,160,50
50,Mujer,162,64
50,Mujer,164,64
50,Mujer,164,69
50,Mujer,165,64
50,Mujer,165,65
50,Mujer,168,60
50,Hombre,165,65
50,Hombre,175,74
50,Hombre,175,90
50,Hombre,176,86
50,Mujer,156,61
50,Mujer,160,60
50,Mujer,161,68
50,Mujer,163,64
50,Mujer,165,104
50,Mujer,167,73
50,Mujer,168,72
50,Mujer,168,78
50,Hombre,164,58
50,Hombre,165,55
50,Hombre,166,67
50,Hombre,166,120
50,Hombre,167,83
50,Hombre,169,65
50,Hombre,172,82
50,Hombre,172,87
50,Mujer,150,79
50,Mujer,150,84
50,Mujer,156,70
50,Mujer,158,57
50,Mujer,159,60
50,Mujer,160,57
50,Mujer,162,64
50,Mujer,162,65
50,Mujer,164,63
50,Mujer,165,60
50,Mujer,165,62
50,Mujer,165,68
50,Mujer,175,76
50,Hombre,166,64
50,Hombre,175,78
50,Hombre,176,95
50,Mujer,156,71
50,Mujer,160,60
50,Mujer,161,62
50,Mujer,165,53
50,Mujer,167,72
50,Mujer,168,64
50,Mujer,168,105
50,Hombre,163,66
50,Hombre,169,63
50,Hombre,174,74
50,Hombre,181,70
50,Hombre,186,110
50,Mujer,157,59
50,Mujer,157,73
50,Mujer,160,80
50,Mujer,162,65
50,Mujer,164,76
50,Mujer,165,70
50,Mujer,166,69
50,Mujer,170,68
50,Mujer,171,81
50,Hombre,170,75
50,Hombre,174,78
50,Hombre,178,80
50,Hombre,182,86
50,Mujer,158,67
50,Mujer,158,88
50,Mujer,160,50
50,Mujer,160,54
50,Mujer,160,72
50,Mujer,165,65
50,Mujer,165,65
50,Mujer,168,65
50,Mujer,170,80
50,Hombre,166,73
50,Hombre,171,105
50,Hombre,172,71
50,Hombre,172,83
50,Mujer,144,66
50,Mujer,152,79
50,Mujer,156,90
50,Mujer,159,81
50,Mujer,160,80
50,Mujer,160,93
50,Mujer,163,59
50,Mujer,165,75
50,Mujer,185,85
50,Hombre,165,64
50,Hombre,165,72
50,Hombre,168,65
50,Mujer,151,56
50,Mujer,156,49
50,Mujer,157,61
50,Mujer,158,55
50,Mujer,158,61
50,Mujer,162,58
50,Mujer,162,83
50,Mujer,166,63
50,Mujer,166,103
50,Mujer,168,56
50,Mujer,170,63
50,Mujer,170,79
50,Mujer,178,61
50,Hombre,160,60
50,Hombre,165,63
50,Hombre,187,89
50,Mujer,165,61
50,Mujer,165,65
50,Mujer,165,90
50,Mujer,165,97
50,Mujer,166,56
50,Mujer,170,60
50,Mujer,170,125
50,Mujer,173,80
50,Mujer,175,65
50,Hombre,172,75
50,Mujer,148,75
50,Mujer,154,100
50,Mujer,156,70
50,Mujer,160,93
50,Mujer,165,65
50,Mujer,165,75
50,Mujer,166,71
50,Mujer,167,97
50,Mujer,175,76
50,Hombre,166,57
50,Hombre,167,65
50,Hombre,167,72
50,Hombre,167,72
50,Hombre,169,57
50,Hombre,170,72
50,Mujer,150,72
50,Mujer,153,54
50,Mujer,154,89
50,Mujer,156,59
50,Mujer,157,68
50,Mujer,158,66
50,Mujer,158,79
50,Mujer,162,59
50,Mujer,165,65
50,Mujer,165,66
50,Mujer,165,68
50,Mujer,189,80
50,Hombre,168,60
50,Hombre,175,77
50,Hombre,181,86
50,Hombre,182,91
50,Mujer,154,62
50,Mujer,155,40
50,Mujer,160,70
50,Mujer,162,62
50,Mujer,162,68
50,Mujer,162,95
50,Mujer,163,65
50,Mujer,163,65
50,Mujer,165,55
50,Mujer,165,92
50,Mujer,168,75
50,Mujer,168,79
50,Mujer,168,95
50,Mujer,169,76
50,Mujer,173,78
50,Hombre,165,65
50,Hombre,172,65
50,Hombre,174,65
50,Hombre,176,70
50,Mujer,155,60
50,Mujer,158,72
50,Mujer,160,57
50,Mujer,160,67
50,Mujer,162,80
50,Mujer,164,70
50,Mujer,165,69
50,Mujer,166,81
50,Mujer,168,60
50,Mujer,168,69
50,Mujer,168,78
50,Mujer,170,57
50,Mujer,170,65
50,Mujer,170,80
50,Hombre,163,70
50,Hombre,170,85
50,Hombre,172,58
50,Hombre,177,120
50,Mujer,150,50
50,Mujer,152,45
50,Mujer,156,80
50,Mujer,165,71
50,Mujer,165,80
50,Mujer,167,65
50,Mujer,168,62
50,Hombre,165,58
50,Hombre,167,103
50,Hombre,168,92
50,Hombre,171,69
50,Hombre,171,97
50,Hombre,174,78
50,Mujer,162,67
50,Mujer,167,81
50,Mujer,170,66
50,Mujer,170,75
50,Hombre,164,61
50,Hombre,168,65
50,Hombre,184,87
50,Mujer,152,79
50,Mujer,156,45
50,Mujer,158,70
50,Mujer,168,73
50,Mujer,169,71
50,Mujer,170,76
50,Mujer,175,73
50,Hombre,165,80
50,Hombre,167,70
50,Hombre,172,81
50,Mujer,153,85
50,Mujer,155,62
50,Mujer,156,61
50,Mujer,159,78
50,Mujer,160,78
50,Mujer,160,100
50,Mujer,162,57
50,Mujer,165,60
50,Mujer,165,60
50,Mujer,167,71
50,Mujer,167,72
50,Mujer,169,79
50,Hombre,161,51
50,Hombre,163,69
50,Hombre,165,68
50,Hombre,165,80
50,Hombre,168,78
50,Hombre,171,92
50,Hombre,172,104
50,Hombre,177,79
50,Hombre,182,121
50,Mujer,156,73
50,Mujer,158,72
50,Mujer,160,88
50,Mujer,161,77
50,Mujer,163,60
50,Mujer,163,98
50,Mujer,165,65
50,Mujer,168,66
50,Mujer,170,68
50,Hombre,165,65
50,Hombre,165,75
50,Hombre,166,72
50,Hombre,168,59
50,Hombre,169,72
50,Hombre,170,80
50,Hombre,176,94
50,Mujer,150,51
50,Mujer,156,54
50,Mujer,156,81
50,Mujer,158,58
50,Mujer,159,54
50,Mujer,165,85
50,Hombre,159,60
50,Hombre,164,98
50,Hombre,171,100
50,Hombre,178,76
50,Hombre,178,86
50,Mujer,150,69
50,Mujer,155,51
50,Mujer,160,65
50,Mujer,162,69
50,Mujer,162,75
50,Mujer,162,120
50,Mujer,167,58
50,Mujer,170,70
50,Hombre,169,63
50,Hombre,171,69
50,Hombre,171,76
50,Hombre,174,86
50,Hombre,183,74
50,Mujer,158,64
50,Mujer,165,60
50,Mujer,165,85
50,Mujer,175,97
50,Hombre,174,70
50,Hombre,174,80
50,Hombre,187,102
50,Mujer,158,79
50,Mujer,160,47
50,Mujer,160,60
50,Mujer,160,68
50,Mujer,160,80
50,Mujer,165,63
50,Hombre,170,68
50,Hombre,171,97
50,Mujer,156,112
50,Mujer,158,57
50,Mujer,162,74
50,Mujer,164,65
50,Mujer,164,68
50,Mujer,165,90
50,Mujer,170,76
50,Mujer,172,78
50,Mujer,174,71
50,Hombre,156,60
50,Hombre,170,67
50,Hombre,175,67
50,Hombre,189,93
50,Mujer,154,84
50,Mujer,156,52
50,Mujer,156,71
50,Mujer,158,71
50,Mujer,159,66
50,Mujer,160,56
50,Mujer,162,68
50,Mujer,163,55
50,Mujer,164,82
50,Mujer,165,65
50,Mujer,165,68
50,Mujer,167,80
50,Hombre,161,75
50,Hombre,167,68
50,Hombre,168,62
50,Hombre,171,68
50,Hombre,172,63
50,Hombre,176,66
50,Hombre,176,77
50,Hombre,178,76
50,Mujer,150,48
50,Mujer,155,71
50,Mujer,156,56
50,Mujer,158,86
50,Mujer,159,64
50,Mujer,160,75
50,Mujer,160,78
50,Mujer,160,90
50,Mujer,161,49
50,Mujer,162,60
50,Mujer,162,66
50,Mujer,165,56
50,Mujer,165,68
50,Mujer,165,68
50,Hombre,170,70
50,Mujer,145,75
50,Mujer,150,52
50,Mujer,152,49
50,Mujer,161,79
50,Mujer,163,60
50,Mujer,165,62
50,Mujer,166,69
50,Mujer,168,64
50,Mujer,169,67.9
50,Mujer,172,75
50,Hombre,170,65
50,Hombre,173,71
50,Hombre,174,82
50,Hombre,184,75
50,Mujer,155,56
50,Mujer,156,72
50,Mujer,157,90
50,Mujer,159,67
50,Mujer,160,63
50,Mujer,160,70
50,Mujer,162,68
50,Mujer,167,58
50,Mujer,168,62
50,Mujer,173,75
50,Hombre,154,54
50,Hombre,178,85
50,Mujer,154,71
50,Mujer,155,49
50,Mujer,159,84
50,Mujer,161,87
50,Mujer,165,76
50,Mujer,169,62
50,Hombre,166,74
50,Hombre,170,78
50,Hombre,170,82
50,Hombre,177,78
50,Mujer,156,80
50,Mujer,163,96
50,Mujer,164,63
50,Mujer,169,63
50,Hombre,167,67
50,Hombre,168,60
50,Hombre,172,60
50,Mujer,156,48
50,Mujer,159,60
50,Mujer,160,80
50,Mujer,162,94
50,Mujer,163,71
50,Mujer,163,72
50,Mujer,164,63
50,Mujer,165,73
50,Mujer,178,81
50,Hombre,160,65
50,Hombre,170,69
50,Hombre,170,77
50,Hombre,179,62
50,Hombre,182,103
50,Mujer,154,76
50,Mujer,156,79
50,Mujer,171,69
50,Mujer,175,68
50,Hombre,166,69
50,Hombre,168,66
50,Hombre,170,75
50,Hombre,173,82
50,Hombre,178,65
50,Mujer,161,81
50,Mujer,162,96
50,Mujer,162,98
50,Mujer,165,68
50,Mujer,167,70
50,Mujer,169,74
50,Mujer,170,73
50,Mujer,175,65
50,Mujer,175,71
50,Hombre,162,62
50,Hombre,169,68
50,Hombre,174,114
50,Mujer,148,59
50,Mujer,154,61
50,Mujer,155,60
50,Mujer,160,67
50,Mujer,160,70
50,Mujer,161,78
50,Mujer,162,78
50,Mujer,163,81
50,Mujer,165,75
50,Mujer,165,86
50,Mujer,166,75
50,Mujer,167,75
50,Mujer,170,72
50,Hombre,170,80
50,Hombre,175,75
50,Hombre,176,70
50,Mujer,149,65
50,Mujer,153,46
50,Mujer,161,59
50,Mujer,161,74
50,Mujer,162,95
50,Mujer,168,69
50,Hombre,162,72
50,Hombre,165,72
50,Mujer,145,84
50,Mujer,153,84
50,Mujer,155,58
50,Mujer,157,70
50,Mujer,158,61
50,Mujer,158,72
50,Mujer,160,56
50,Mujer,165,65
50,Mujer,165,71
50,Mujer,172,85
50,Hombre,160,65
50,Hombre,167,70
50,Hombre,168,68
50,Hombre,174,103
50,Mujer,155,58
50,Mujer,157,68
50,Mujer,157,80
50,Mujer,158,60
50,Mujer,163,97
50,Mujer,168,64
50,Mujer,170,66
50,Hombre,166,71
50,Hombre,170,95
50,Hombre,172,92
50,Hombre,174,78
50,Hombre,178,91
50,Mujer,158,76
50,Mujer,160,67
50,Mujer,162,69
50,Mujer,164,82
50,Mujer,170,65
50,Mujer,170,68
50,Mujer,177,98
50,Hombre,175,63
50,Hombre,181,85
50,Mujer,152,67
50,Mujer,156,63
50,Mujer,156,68
50,Mujer,157,58
50,Mujer,160,106.4
50,Mujer,162,75
50,Mujer,165,65
50,Mujer,165,68
50,Mujer,167,110
50,Mujer,168,70
50,Mujer,170,99
50,Hombre,158,72
50,Hombre,165,70
50,Hombre,165,75
50,Hombre,169,73
50,Hombre,172,90
50,Hombre,177,75
50,Hombre,180,90
50,Mujer,161,70
50,Mujer,161,73
50,Mujer,162,94
50,Mujer,165,65
50,Mujer,165,68
50,Mujer,165,75
50,Hombre,163,65
50,Hombre,166,65
50,Hombre,168,62
50,Hombre,177,110
50,Hombre,184,84
50,Mujer,153,65
50,Mujer,156,58
50,Mujer,160,58
50,Mujer,164,87
50,Mujer,165,50
50,Mujer,169,69
50,Mujer,178,69
50,Hombre,162,98
50,Hombre,169,61
50,Hombre,171,65
50,Hombre,171,85
50,Hombre,175,62
50,Hombre,176,80
50,Hombre,190,91
50,Mujer,156,73
50,Mujer,158,66
50,Mujer,159,59
50,Mujer,159,77
50,Mujer,160,84
50,Mujer,162,64
50,Mujer,162,89
50,Mujer,164,68
50,Mujer,165,63
50,Mujer,165,78
50,Hombre,172,95
50,Hombre,173,76
50,Hombre,174,74
50,Mujer,157,48
50,Mujer,162,58
50,Mujer,162,75
50,Mujer,163,82
50,Mujer,170,69
50,Hombre,162,68
50,Hombre,165,62
50,Hombre,169,72
50,Hombre,170,69
50,Hombre,171,91
50,Mujer,157,79
50,Mujer,159,60
50,Mujer,160,60
50,Mujer,163,85
50,Mujer,175,75
50,Hombre,170,68
50,Hombre,170,75
50,Hombre,172,100
50,Hombre,175,72
50,Mujer,147,86
50,Mujer,157,61
50,Mujer,159,65
50,Mujer,162,60
50,Mujer,163,83
50,Mujer,165,65
50,Mujer,187,75
50,Hombre,165,62
50,Hombre,172,82
50,Mujer,154,71
50,Mujer,163,67
50,Mujer,165,65
50,Hombre,160,65
50,Hombre,165,75
50,Hombre,165,80
50,Hombre,169,57
50,Hombre,169,69
50,Hombre,170,80
50,Hombre,171,81
50,Mujer,156,83
50,Mujer,165,65
50,Hombre,160,60
50,Hombre,160,60
50,Mujer,151,42
50,Mujer,156,75
50,Mujer,160,60
50,Mujer,163,92
50,Mujer,164,58
50,Mujer,165,64
50,Mujer,165,77
50,Mujer,178,85
50,Hombre,168,84
50,Mujer,162,77
50,Mujer,165,82
50,Mujer,166,65
50,Mujer,171,75
50,Mujer,174,65
50,Hombre,167,68
50,Hombre,170,74
50,Hombre,176,90
50,Hombre,179,119
50,Mujer,150,85
50,Mujer,156,60
50,Mujer,157,68
50,Mujer,160,60
50,Mujer,162,60
50,Mujer,162,83
50,Mujer,165,65
50,Mujer,167,67
50,Mujer,167,69
50,Mujer,168,56
50,Mujer,169,65
50,Hombre,160,110
50,Hombre,168,73
50,Hombre,168,82
50,Hombre,170,78
50,Hombre,180,75
50,Mujer,147,84
50,Mujer,152,83
50,Mujer,159,64
50,Mujer,159,77
50,Mujer,160,74
50,Mujer,162,66
50,Mujer,166,66
50,Mujer,167,68
50,Mujer,168,78
50,Mujer,175,69
50,Hombre,156,65
50,Hombre,162,60
50,Hombre,168,70
50,Hombre,171,73
50,Hombre,187,74
50,Mujer,152,60
50,Mujer,164,66
50,Mujer,165,65
50,Mujer,165,90
50,Mujer,169,69
50,Mujer,178,82
50,Hombre,164,72
50,Hombre,166,61
50,Hombre,175,76
50,Mujer,157,73
50,Mujer,160,60
50,Mujer,164,67
50,Mujer,167,57
50,Mujer,155,59
50,Mujer,156,67
50,Mujer,161,69
50,Mujer,162,62
50,Mujer,169,81
50,Hombre,166,70
50,Hombre,168,75
50,Hombre,175,73
50,Hombre,181,116
50,Mujer,158,82
50,Mujer,163,69
50,Hombre,165,72
50,Hombre,171,88
50,Hombre,173,93
50,Mujer,162,68
50,Mujer,165,67
50,Mujer,165,68
50,Mujer,167,70
50,Hombre,158,56
50,Hombre,171,68
50,Hombre,175,75
50,Hombre,177,80
50,Mujer,158,78
50,Mujer,159,56
50,Mujer,160,69
50,Mujer,162,65
50,Mujer,162,70
50,Mujer,163,56
50,Mujer,165,99
50,Mujer,166,72
50,Mujer,167,79
50,Mujer,172,75
50,Hombre,164,75
50,Hombre,168,68
50,Hombre,176,72
50,Mujer,168,70
50,Mujer,169,91
50,Mujer,171,76
50,Mujer,175,75
50,Hombre,150,72
50,Hombre,169,70
50,Hombre,173,74
50,Hombre,180,81
50,Mujer,160,62
50,Mujer,165,77
50,Mujer,166,75
50,Mujer,168,82
50,Hombre,168,68
50,Hombre,168,72
50,Hombre,170,72
50,Hombre,170,78
50,Mujer,150,55
50,Mujer,151,51
50,Mujer,162,60
50,Mujer,162,78
50,Mujer,163,62
50,Mujer,164,52
50,Mujer,164,65
50,Mujer,170,70
50,Mujer,170,76
50,Hombre,170,79
50,Hombre,180,80
50,Mujer,160,62
50,Mujer,163,61
50,Mujer,164,73
50,Mujer,165,57
50,Mujer,165,59.5
50,Mujer,167,97
50,Mujer,168,73
50,Hombre,166,78
50,Mujer,152,50
50,Mujer,155,50
50,Mujer,155,95
50,Mujer,165,68
50,Mujer,165,69
50,Mujer,171,74
50,Hombre,162,60
50,Hombre,165,65
50,Hombre,178,75
50,Mujer,155,80
50,Mujer,157,85
50,Mujer,160,65
50,Mujer,162,66
50,Mujer,165,65
50,Mujer,165,65
50,Mujer,165,85
50,Mujer,168,65
50,Hombre,158,60
50,Hombre,169,71
50,Mujer,156,53
50,Mujer,161,65
50,Mujer,162,58
50,Mujer,163,48
50,Mujer,164,132
50,Mujer,169,67
50,Hombre,158,62
50,Hombre,169,72
50,Hombre,170,72
50,Hombre,173,101
50,Hombre,185,79
50,Hombre,191,87
50,Mujer,145,54
50,Mujer,157,71
50,Mujer,165,72
50,Mujer,165,83
50,Mujer,166,69
50,Mujer,168,69
50,Mujer,169,56
50,Hombre,165,78
50,Mujer,154,53
50,Mujer,158,59
50,Mujer,160,52
50,Mujer,160,79
50,Mujer,165,70
50,Hombre,168,64
50,Mujer,158,75
50,Mujer,160,67
50,Mujer,169,110
50,Mujer,171,69
50,Hombre,170,63
50,Hombre,171,95
50,Hombre,172,67
50,Hombre,176,90
50,Mujer,152,65
50,Mujer,156,65
50,Mujer,163,63
50,Mujer,164,62
50,Mujer,164,70
50,Mujer,165,75
50,Mujer,168,65
50,Mujer,169,62
50,Mujer,170,65
50,Hombre,159,68
50,Hombre,165,60
50,Hombre,170,72
50,Mujer,156,55
50,Mujer,158,62
50,Mujer,158,73
50,Mujer,160,65
50,Mujer,161,63
50,Mujer,161,65
50,Mujer,165,68
50,Mujer,168,73
50,Mujer,170,60
50,Mujer,170,70
50,Mujer,166,63
50,Mujer,170,69
50,Hombre,170,98
50,Mujer,158,99
50,Mujer,160,95
50,Mujer,162,78
50,Mujer,165,71
50,Mujer,168,72
50,Mujer,169,71
50,Hombre,167,67
50,Mujer,142,44
50,Mujer,158,59
50,Mujer,158,63
50,Mujer,159,63
50,Mujer,159,64
50,Mujer,162,52
50,Mujer,162,60
50,Mujer,165,70
50,Mujer,59,57.6
50,Mujer,154,59
50,Mujer,156,58
50,Mujer,157,49
50,Mujer,168,71
50,Hombre,165,65
50,Hombre,169,89
50,Hombre,177,82
50,Mujer,155,68
50,Mujer,155,75
50,Mujer,160,58
50,Mujer,160,78
50,Mujer,165,78
50,Mujer,166,74
50,Mujer,168,70
50,Mujer,176,80
50,Hombre,162,56
50,Hombre,166,72
50,Hombre,176,87
50,Hombre,180,75
50,Mujer,154,58
50,Mujer,156,77
50,Mujer,158,58
50,Mujer,165,71
50,Mujer,168,120
50,Mujer,169,71
50,Hombre,166,90
50,Hombre,168,64
50,Hombre,180,84
50,Mujer,144,73
50,Mujer,154,69
50,Mujer,162,68
50,Mujer,164,87
50,Mujer,165,70
50,Hombre,165,71
50,Hombre,169,78
50,Hombre,172,92
50,Hombre,176,71
50,Mujer,155,56
50,Mujer,155,87
50,Mujer,160,70
50,Mujer,162,68
50,Mujer,163,82
50,Mujer,165,77
50,Mujer,168,77
50,Mujer,169,73
50,Hombre,166,77
50,Hombre,174,85
50,Mujer,164,59
50,Mujer,165,74
50,Hombre,163,85
50,Mujer,164,70
50,Mujer,169,69
50,Mujer,170,61
50,Hombre,167,70
50,Hombre,170,75
50,Hombre,178,74
51,Mujer,157,61
51,Mujer,158,59
51,Mujer,172,65
51,Hombre,165,65
51,Hombre,180,91
51,Mujer,164,63
51,Mujer,168,63
51,Mujer,170,65
51,Mujer,173,72
51,Hombre,168,70
51,Hombre,169,70
51,Hombre,170,80
51,Hombre,182,101
51,Mujer,152,68
51,Mujer,155,69
51,Mujer,156,99.9
51,Mujer,160,67
51,Mujer,160,78
51,Hombre,168,65
51,Hombre,170,69
51,Mujer,154,63
51,Mujer,155,91
51,Mujer,158,61
51,Mujer,158,68
51,Mujer,170,70
51,Hombre,165,70
51,Mujer,158,62
51,Hombre,167,75
51,Hombre,174,69
51,Mujer,153,75
51,Mujer,159,60
51,Mujer,169,69
51,Mujer,170,78
51,Mujer,171,84
51,Hombre,170,78
51,Hombre,181,92
51,Mujer,156,70
51,Mujer,165,75
51,Mujer,165,78
51,Mujer,167,86
51,Mujer,174,65
51,Mujer,150,68
51,Mujer,160,67
51,Mujer,160,98
51,Mujer,162,92
51,Mujer,164,67
51,Mujer,165,74
51,Mujer,167,117
51,Mujer,168,101
51,Hombre,166,77
51,Hombre,167,85
51,Mujer,160,65
51,Mujer,162,68
51,Mujer,162,82
51,Mujer,167,79
51,Hombre,157,60
51,Hombre,161,67
51,Mujer,158,62
51,Mujer,161,70
51,Mujer,165,75
51,Mujer,169,71
51,Mujer,171,76
51,Mujer,175,84
51,Hombre,168,56
51,Hombre,168,59
51,Hombre,169,69
51,Hombre,170,68
51,Hombre,173,70
51,Hombre,174,62
51,Hombre,174,68.3
51,Mujer,152,88
51,Mujer,156,60
51,Mujer,160,61
51,Mujer,171,68
